Date,Adj Close,Close,High,Low,Open,Volume
2021-03-08,298.3290710449219,341.45001220703125,346.05999755859375,338.44000244140625,343.5,1599100
2021-03-09,294.8777770996094,337.5,342.8500061035156,337.2699890136719,341.4100036621094,1448800
2021-03-10,297.7960205078125,340.8399963378906,343.19000244140625,335.69000244140625,339.4100036621094,1760100
2021-03-11,296.8262023925781,339.7300109863281,343.6300048828125,338.4599914550781,341.0,1673500
2021-03-12,297.2281799316406,340.19000244140625,343.6499938964844,338.6199951171875,339.6400146484375,2151900
2021-03-15,302.6626281738281,346.4100036621094,346.6400146484375,342.6000061035156,344.3800048828125,2055800
2021-03-16,303.2917175292969,347.1300048828125,349.0,342.29998779296875,346.510009765625,1687700
2021-03-17,306.6903991699219,351.0199890136719,355.54998779296875,347.1300048828125,347.8299865722656,2083000
2021-03-18,313.1820983886719,358.45001220703125,359.0,352.5400085449219,353.8699951171875,2272200
2021-03-19,310.2290344238281,355.07000732421875,359.42999267578125,350.1000061035156,359.42999267578125,5739100
2021-03-22,312.4919128417969,357.6600036621094,358.3699951171875,352.0,352.0,2190900
2021-03-23,308.9533996582031,353.6099853515625,359.25,352.6700134277344,357.1099853515625,1474600
2021-03-24,311.1463623046875,356.1199951171875,362.67999267578125,354.989990234375,354.989990234375,1592300
2021-03-25,315.6022644042969,361.2200012207031,361.7900085449219,354.2200012207031,354.7699890136719,1598100
2021-03-26,318.65155029296875,364.7099914550781,365.25,359.75,362.30999755859375,2010500
2021-03-29,325.7110900878906,372.7900085449219,374.239990234375,365.0,365.0,2245500
2021-03-30,323.7453308105469,370.5400085449219,374.1300048828125,368.6099853515625,373.25,1518600
2021-03-31,322.836669921875,369.5,372.6099853515625,367.3800048828125,370.75,1375500
2021-04-01,324.1647033691406,371.0199890136719,372.989990234375,368.3399963378906,368.989990234375,1261600
2021-04-05,330.9184875488281,378.75,380.3999938964844,372.05999755859375,372.05999755859375,1489300
2021-04-06,331.1107482910156,378.9700012207031,380.1000061035156,376.32000732421875,376.510009765625,1035700
2021-04-07,332.1766357421875,380.19000244140625,380.3999938964844,376.07000732421875,378.739990234375,976900
2021-04-08,337.2704162597656,386.0199890136719,387.4200134277344,378.30999755859375,379.6000061035156,1863400
2021-04-09,337.4538879394531,386.2300109863281,390.260009765625,383.6600036621094,386.8800048828125,1400900
2021-04-12,338.86920166015625,387.8500061035156,388.7099914550781,384.2900085449219,387.1300048828125,1067400
2021-04-13,338.22271728515625,387.1099853515625,388.20001220703125,384.3399963378906,386.55999755859375,1124300
2021-04-14,339.5857238769531,388.6700134277344,391.239990234375,387.0,387.3999938964844,1078800
