Date,Adj Close,Close,High,Low,Open,Volume
2021-03-05,12918.5400390625,12961.0,12965.0,12348.0,12348.0,1951106
2021-03-08,12847.771484375,12890.0,13151.0,12709.0,12881.0,4231580
2021-03-09,13016.2197265625,13059.0,13162.0,12850.0,12801.0,1884564
2021-03-10,13162.7373046875,13206.0,13291.0,12900.0,13059.0,1325686
2021-03-11,13256.4306640625,13300.0,13420.0,13102.0,13108.0,2614628
2021-03-12,13422.8818359375,13467.0,13500.0,13133.0,13206.0,3053162
2021-03-15,13256.4306640625,13300.0,13432.0,13163.0,13123.0,3378098
2021-03-16,12821.8564453125,12864.0,13483.0,12686.0,13165.0,3422666
2021-03-17,12656.400390625,12698.0,13090.0,12605.0,12650.0,2413590
2021-03-18,12653.41015625,12695.0,13200.0,12580.0,12944.0,7918932
2021-03-19,12188.9384765625,12229.0,12706.0,12225.0,12899.0,6985799
2021-03-23,12060.3603515625,12100.0,12292.0,11961.0,12063.0,2456377
2021-03-24,12180.9638671875,12221.0,12622.0,11810.0,12000.0,2541949
2021-03-25,11969.6591796875,12009.0,12300.0,11901.0,11954.0,2336245
2021-03-26,12247.744140625,12288.0,12472.0,11962.0,12144.0,1702391
2021-03-29,12802.9189453125,12845.0,12888.0,12295.0,12385.0,3022659
2021-03-30,13150.7763671875,13194.0,13287.0,12669.0,12937.0,3757400
2021-03-31,12567.6923828125,12609.0,13230.0,12557.0,13250.0,2803323
2021-04-01,12376.3212890625,12417.0,12729.0,12329.0,12610.0,2088504
2021-04-06,12522.8408203125,12564.0,12624.0,12347.0,12600.0,1552523
2021-04-07,12460.0478515625,12501.0,12699.0,12434.0,12600.0,3134122
2021-04-08,12170.0009765625,12210.0,12516.0,12179.0,12430.0,2352898
2021-04-09,12329.474609375,12370.0,12475.0,12162.0,12220.0,2386564
2021-04-12,12363.36328125,12404.0,12613.0,12275.0,12200.0,2495368
2021-04-13,12429.1494140625,12470.0,12568.0,12287.0,12300.0,2034605
2021-04-14,12259.705078125,12300.0,12577.0,12161.0,12500.0,3259705
2021-04-15,12714.2109375,12756.0,12828.0,12333.0,12503.0,3097177
2021-04-16,12741.123046875,12783.0,12899.0,12658.0,12739.0,2020674
2021-04-19,12557.7275390625,12599.0,12823.0,12545.0,12692.0,1386847
2021-04-20,12028.46484375,12068.0,12380.0,11925.0,12375.0,5413997
2021-04-21,12174.9833984375,12215.0,12215.0,12005.0,12199.0,2647819
2021-04-22,12309.541015625,12350.0,12421.0,12218.0,12165.0,4629056
2021-04-23,12309.541015625,12350.0,12427.0,12225.0,12200.0,3500412
2021-04-26,12342.43359375,12383.0,12474.0,12230.0,12300.0,2364396
2021-04-28,12543.7705078125,12585.0,12683.0,12225.0,12300.0,4160720
2021-04-29,12822.8544921875,12865.0,13105.0,12552.0,12585.0,5996250
2021-04-30,12204.884765625,12245.0,12864.0,12245.0,12605.0,3054192
2021-05-03,11937.76171875,11977.0,12349.0,11896.0,12490.0,1550555
2021-05-04,11845.068359375,11884.0,12142.0,11781.0,12007.0,2750116
2021-05-05,12099.2333984375,12139.0,12249.0,11853.0,12000.0,4684164
2021-05-06,12256.7158203125,12297.0,12437.0,12130.0,12174.0,2845691
2021-05-07,12259.705078125,12300.0,12393.0,12157.0,12250.0,2640029
2021-05-10,12448.0859375,12489.0,12626.0,12287.0,12389.0,3995677
2021-05-11,12375.3251953125,12416.0,12578.0,11943.9677734375,12394.0,2911169
2021-05-12,12341.435546875,12382.0,12530.0,12125.0,12445.0,1409256
2021-05-13,12209.8681640625,12250.0,12550.0,12150.0,12500.0,4486835
2021-05-14,12429.1494140625,12470.0,12550.0,12300.0,12300.0,6366094
2021-05-17,12402.2353515625,12443.0,12540.0,12301.0,12350.0,3251961
2021-05-18,12588.6240234375,12630.0,12655.0,12456.0,12614.0,3406994
2021-05-19,12514.8662109375,12556.0,12775.0,12354.0,12351.0,2486066
2021-05-20,12635.470703125,12677.0,12707.0,12437.0,12597.0,1633350
2021-05-21,12880.6650390625,12923.0,12937.0,12670.0,12754.0,3771559
2021-05-24,12835.8115234375,12878.0,12999.0,12781.0,12923.0,3713195
2021-05-25,13308.2587890625,13352.0,13426.0,12909.0,12800.0,3136135
2021-05-26,13614.251953125,13659.0,13709.0,13300.0,13352.0,2366694
2021-05-27,14009.951171875,14056.0,14142.0,13521.0,13450.0,5297960
2021-05-28,14235.2109375,14282.0,14660.0,14022.0,14085.0,4666706
2021-05-31,14269.1015625,14316.0,14443.0,14221.0,14283.0,1224209
2021-06-01,14152.484375,14199.0,14478.0,13991.0,14280.0,2476780
2021-06-02,14270.0966796875,14317.0,14399.0,14070.0,14157.0,2160255
2021-06-03,14163.4482421875,14210.0,14543.0,14039.0,14230.0,3462447
2021-06-04,14119.591796875,14166.0,14300.0,13870.0,14209.0,2690277
2021-06-07,14259.1318359375,14306.0,14465.0,14056.0,14200.0,1588332
2021-06-08,14140.5224609375,14187.0,14490.0,14079.0,14303.0,2145601
2021-06-09,14754.505859375,14803.0,14803.0,14143.0,14141.0,2768108
2021-06-10,14700.681640625,14749.0,14838.0,14614.0,14850.0,2463979
2021-06-11,14595.029296875,14643.0,14775.0,14485.0,14900.0,1785154
2021-06-14,14680.748046875,14729.0,14845.0,14591.0,14351.0,1461875
2021-06-15,14243.1865234375,14290.0,14774.0,14090.0,14700.0,2910418
2021-06-17,13621.23046875,13666.0,14250.0,13603.0,14150.0,10495635
2021-06-18,13223.537109375,13267.0,13827.0,13256.0,13592.0,5294948
2021-06-21,13092.96484375,13136.0,13445.0,13026.0,13024.0,2544317
2021-06-22,13001.2685546875,13044.0,13422.0,13001.0,13176.0,2712365
2021-06-23,13256.4306640625,13300.0,13351.0,13059.0,13200.0,2398425
2021-06-24,13356.1005859375,13400.0,13588.0,13208.0,13355.0,1446258
2021-06-25,13504.61328125,13549.0,13690.0,13489.0,13745.0,1716552
2021-06-28,13121.8701171875,13165.0,13526.0,13032.0,13559.0,2285175
2021-06-29,13463.748046875,13508.0,13647.0,13143.0,13165.0,2351432
2021-06-30,13527.537109375,13572.0,13809.0,13340.0,13505.0,3549384
2021-07-01,13427.865234375,13472.0,13708.0,13416.0,13405.0,4080194
2021-07-02,13235.498046875,13279.0,13555.0,13194.0,13621.0,2390567
2021-07-05,13265.3984375,13309.0,13431.0,13061.0,13200.0,1838570
2021-07-06,13186.6591796875,13230.0,13462.0,13096.0,13310.0,2103547
2021-07-07,13278.357421875,13322.0,13450.0,13183.0,13350.0,2136213
2021-07-08,13475.70703125,13520.0,13583.0,13227.0,13290.0,2399103
2021-07-09,13872.404296875,13918.0,13989.0,13434.0,13423.0,2782430
2021-07-12,13673.0595703125,13718.0,13756.0,13345.0,13800.0,1960238
2021-07-13,12971.3642578125,13014.0,13760.0,12950.0,13765.0,3654081
