Date,Adj Close,Close,High,Low,Open,Volume
2025-03-05,22434.9296875,22450.0,22569.0,22078.359375,22225.0,4525573
2025-03-06,22024.205078125,22039.0,22673.0,22005.0,22680.0,2172000
2025-03-07,22225.0703125,22240.0,22675.0,21820.0,22000.0,1708143
2025-03-10,22070.173828125,22085.0,22394.0,21980.0,22680.0,1907810
2025-03-11,21908.28125,21923.0,22256.0,21882.0,22007.0,3705681
2025-03-12,21997.22265625,22012.0,22339.0,21901.0,21898.0,3658410
2025-03-13,23035.525390625,23051.0,23325.0,21868.0,22012.0,10141486
2025-03-14,23790.017578125,23806.0,23866.0,23137.0,23200.0,6718639
2025-03-17,23610.140625,23626.0,24000.0,23389.0,23603.0,9329835
2025-03-18,23943.916015625,23960.0,24184.0,23471.0,23584.0,6848950
2025-03-19,24094.8125,24111.0,24318.0,23921.0,23935.0,10189892
2025-03-20,24198.7421875,24215.0,24660.0,24003.0,24001.0,14968784
2025-03-24,24049.84375,24066.0,24691.0,24031.0,24113.0,4332117
2025-03-25,24390.615234375,24407.0,24458.0,24096.0,24200.0,4429616
2025-03-26,24798.33984375,24815.0,24839.0,24365.0,24390.0,3701999
2025-03-27,24658.43359375,24675.0,24869.0,24569.0,24803.0,4508481
2025-03-28,24114.80078125,24131.0,24650.0,24131.0,24517.0,4872826
2025-03-31,23924.927734375,23941.0,24300.0,23600.0,24300.0,6572400
2025-04-01,24139.783203125,24156.0,24448.0,23860.0,23950.0,3204509
2025-04-02,23124.46484375,23140.0,24057.0,23007.0,23973.0,7008889
2025-04-03,21976.236328125,21991.0,23140.0,21751.0,22700.0,12866021
2025-04-04,21230.73828125,21245.0,21747.0,21174.0,21750.0,10599024
2025-04-07,21884.298828125,21899.0,22173.0,20000.0,20701.0,9935607
2025-04-08,22484.89453125,22500.0,22651.0,21701.0,22180.0,10323661
2025-04-09,20224.275390625,20231.0,21132.0,20150.0,21483.0,11896161
2025-04-10,21398.884765625,21406.0,21972.0,21284.0,21420.0,7438178
2025-04-11,20984.0234375,20991.0,21511.0,20843.0,21428.0,4276653
2025-04-14,22215.61328125,22223.0,22223.0,21441.0,21402.0,4585383
2025-04-15,22177.626953125,22185.0,22335.0,21816.0,22124.0,2874977
2025-04-16,22240.60546875,22248.0,22460.0,21900.0,22105.0,3429791
2025-04-17,22422.544921875,22430.0,22660.0,22026.0,22100.0,2881287
2025-04-22,22492.521484375,22500.0,22662.0,22293.0,22430.0,3311072
2025-04-23,22767.4296875,22775.0,23384.0,22548.0,22679.0,3835694
2025-04-24,22781.42578125,22789.0,22986.0,22460.0,23000.0,2616607
2025-04-25,228.92388916015625,229.0,232.39999389648438,227.47000122070312,227.5,2428107
2025-04-29,23328.244140625,23336.0,23480.0,22833.0,22974.0,2986398
2025-04-30,23163.298828125,23171.0,23547.0,22981.0,23299.0,2649527
2025-05-02,23618.1484375,23626.0,23838.0,22882.0,22860.0,1686167
2025-05-05,23057.333984375,23065.0,23714.0,23065.0,23800.0,4102638
2025-05-06,22610.482421875,22618.0,23198.0,22255.0,23065.0,3809183
2025-05-07,22662.46484375,22670.0,23000.0,22572.0,22699.0,3597088
2025-05-08,22404.55078125,22412.0,23012.0,22412.0,22719.0,2473905
2025-05-09,22526.509765625,22534.0,22775.0,22379.0,22332.0,2713269
2025-05-12,23225.279296875,23233.0,23548.0,22635.0,22601.0,3324203
2025-05-13,23319.248046875,23327.0,23381.0,23060.0,23150.0,3592433
2025-05-14,23099.3203125,23107.0,23566.0,22989.0,23434.0,4010359
2025-05-15,23420.212890625,23428.0,23449.0,22980.0,23044.0,3762616
2025-05-16,23306.251953125,23314.0,23489.0,23088.0,23310.0,1380347
2025-05-19,22911.3828125,22919.0,23279.0,22590.0,23242.0,2351829
2025-05-20,22691.455078125,22699.0,22999.0,22568.0,22850.0,1891176
2025-05-21,22790.423828125,22798.0,22936.0,22444.0,22500.0,2139776
2025-05-22,22587.490234375,22595.0,22769.0,22266.0,22401.0,1642192
2025-05-23,22649.470703125,22657.0,22878.0,22467.0,22600.0,1380063
2025-05-26,22863.3984375,22871.0,22995.0,22610.0,22710.0,926563
2025-05-27,22752.435546875,22760.0,23053.0,22538.0,22385.0,1313418
2025-05-28,23160.30078125,23168.0,23273.0,22637.0,22600.0,2346411
2025-05-29,23501.1875,23509.0,23640.0,23106.0,23226.0,3051102
2025-05-30,23316.248046875,23324.0,23850.0,23278.0,23201.0,7562722
