Date,Adj Close,Close,High,Low,Open,Volume
2025-03-05,93490.8984375,93495.3984375,94853.796875,93067.6015625,93000.0,2112870
2025-03-06,98512.859375,98517.6015625,99702.3984375,97067.6015625,98000.0,4177665
2025-03-07,96470.1484375,96474.796875,97457.6015625,95023.796875,97519.796875,3277140
2025-03-10,92308.953125,92313.3984375,94763.0,92313.3984375,94548.0,2958265
2025-03-11,92616.9375,92621.3984375,93978.6015625,92160.0,92324.203125,2324535
2025-03-12,93216.7109375,93221.203125,94214.3984375,91530.0,91999.6015625,1919515
2025-03-13,92821.1328125,92825.6015625,93708.3984375,91672.0,92000.0,1737855
2025-03-14,94307.6640625,94312.203125,95979.0,93686.203125,95400.0,1869710
2025-03-17,94612.6484375,94617.203125,95122.796875,93406.203125,93521.6015625,2260850
2025-03-18,96235.3671875,96240.0,98410.203125,96001.0,96330.0,2674125
2025-03-19,97720.296875,97725.0,99635.0,96220.0,97008.796875,2980645
2025-03-20,92777.1328125,92781.6015625,95360.0,92400.0,95239.796875,11855570
2025-03-24,93534.6953125,93539.203125,94223.796875,92600.0,92940.0,2260535
2025-03-25,92745.1328125,92749.6015625,93365.6015625,91538.3984375,92720.0,1536155
2025-03-26,92940.3203125,92944.796875,94259.3984375,92944.796875,93140.203125,2058930
2025-03-27,94531.2421875,94535.796875,94535.796875,92451.203125,93300.0,2142305
2025-03-28,92022.171875,92026.6015625,94523.6015625,92026.6015625,94530.0,1652910
2025-03-31,90355.6484375,90360.0,91604.0,89880.3984375,91000.0,3601025
2025-04-01,92084.359375,92088.796875,93232.203125,91054.3984375,92121.3984375,2275215
2025-04-02,93700.0859375,93704.6015625,93704.6015625,92123.203125,92299.796875,1509700
2025-04-03,92459.546875,92464.0,93692.3984375,90400.0,92820.0,4056545
2025-04-04,88302.953125,88307.203125,92836.203125,86001.203125,93000.0,3478620
2025-04-07,86315.84375,86320.0,87946.796875,79643.0,79953.203125,3662690
2025-04-08,86453.0390625,86457.203125,87809.3984375,84020.0,85200.0,4715450
2025-04-09,84929.109375,84933.203125,86768.0,82632.6015625,83700.0,3845915
2025-04-10,86656.625,86660.796875,88000.0,85941.3984375,86810.6015625,2375370
2025-04-11,85741.8671875,85746.0,87571.0,83855.0,86460.0,2388945
2025-04-14,89838.46875,89842.796875,89902.203125,87230.0,87899.796875,2138780
2025-04-15,89779.6796875,89784.0,90462.796875,88371.6015625,89662.0,1657840
2025-04-16,89212.703125,89217.0,90186.796875,87418.796875,88564.203125,1831125
2025-04-17,90175.65625,90180.0,90980.0,89441.3984375,90100.0,2120040
2025-04-22,91277.8046875,91282.203125,91500.0,90180.0,91150.0,1634935
2025-04-23,95458.40625,95463.0,96021.3984375,93024.0,93000.0,2508295
2025-04-24,95637.390625,95642.0,95893.3984375,93375.0,93900.0,1745500
2025-04-25,97976.8828125,97981.6015625,98691.796875,96445.0,96404.0,2618715
2025-04-29,96695.34375,96700.0,97500.0,95720.0,96360.0,1670970
2025-04-30,97841.0859375,97845.796875,98753.203125,96746.0,96820.6015625,1688320
2025-05-02,101508.5078125,101513.3984375,101862.796875,99112.3984375,99200.0,1542150
2025-05-05,100185.171875,100190.0,101934.796875,99944.6015625,101400.0,1952045
2025-05-06,101577.109375,101582.0,101582.0,98510.0,101160.0,1332000
2025-05-07,99255.21875,99260.0,101582.0,98801.796875,101190.0,2155690
2025-05-08,99627.8046875,99632.6015625,101313.6015625,99632.6015625,100422.203125,1249660
2025-05-09,101705.8984375,101710.796875,101800.0,99800.0,99820.0,1992195
2025-05-12,105852.1015625,105857.203125,106200.0,103400.0,103670.0,3513335
2025-05-13,106739.2578125,106744.3984375,106983.0,104323.3984375,104598.0,2874360
2025-05-14,108794.7578125,108800.0,110440.0,106482.0,108000.0,3302210
